# EIA international shipping data converted to EJ, aggregated by country, 
# adding USSR data to Russia
Country,year,value,iso,GCAM_region_ID
Tunisia,2008,0,tun,3
Turkey,2008,0.025911380600439585,tur,15
Turkmenistan,2008,0,tkm,10
Turks and Caicos Islands,2008,0,tca,13
Tuvalu,2008,0,tuv,29
U.S. Pacific Islands,2008,0,mhl,29
Uganda,2008,0,uga,2
Ukraine,2008,0.01100572670911528,ukr,14
United Arab Emirates,2008,0.8128914476124919,are,21
United Kingdom,2008,0.09525677302369392,gbr,13
United States,2008,1.5370280038825688,usa,1
Uruguay,2008,0.02062815104944086,ury,26
Uzbekistan,2008,0,uzb,10
Vanuatu,2008,0,vut,29
Venezuela,2008,0.041625262852329536,ven,25
Vietnam,2008,0.029933116344396972,vnm,29
"Virgin Islands,  U.S.",2008,0,vir,1
"Virgin Islands, British",2008,0,vgb,13
Wake Island,2008,0.012406455563002681,usa,1
Western Sahara,2008,2.001041219839142e-4,esh,3
Western Sahara,2008,2.001041219839142e-4,esh,3
Yemen,2008,0.010069503820073426,yem,21
Yemen,2008,0.010069503820073426,yem,21
Zambia,2008,0.0016008329758713136,zmb,4
Zambia,2008,0.0016008329758713136,zmb,4
Zimbabwe,2008,4.002082439678284e-4,zwe,4
Zimbabwe,2008,4.002082439678284e-4,zwe,4
Afghanistan,2009,4.002082439678284e-4,afg,27
Albania,2009,8.004164879356568e-4,alb,15
Algeria,2009,0.031073225669033644,dza,3
American Samoa,2009,0.004002082439678284,asm,29
Angola,2009,0.01622525945251552,ago,4
Antigua and Barbuda,2009,0.00241879283879611,atg,9
Argentina,2009,0.05915390320749704,arg,31
Armenia,2009,0.0012607656155523004,arm,10
Aruba,2009,0.0034017700737265415,abw,9
Australia,2009,0.030898960818056664,aus,6
Austria,2009,0,aut,13
Azerbaijan,2009,0.013206872050938337,aze,10
"Bahamas, The",2009,0.011991224487054081,bhs,9
Bahrain,2009,0.028303015451778855,bhr,21
Bangladesh,2009,0.009373045329444725,bgd,27
Barbados,2009,0.0034017700737265415,brb,9
Belarus,2009,0,blr,14
Belgium,2009,0.2854578441658817,bel,13
Belize,2009,8.004164879356568e-4,blz,9
Benin,2009,0.0038019783176943705,ben,5
Bermuda,2009,0.002873567301282516,bmu,9
Bhutan,2009,2.869328623661059e-5,btn,27
Bolivia,2009,0,bol,26
Bosnia and Herzegovina,2009,0,bih,15
Botswana,2009,6.003123659517426e-4,bwa,4
Brazil,2009,0.22381015084957612,bra,7
Brunei,2009,0.0036018741957104562,brn,29
Bulgaria,2009,0.01484796621651813,bgr,12
Burkina Faso,2009,6.003123659517426e-4,bfa,5
Burma (Myanmar),2009,8.182888015979387e-4,mmr,29
Burundi,2009,2.001041219839142e-4,bdi,2
Cambodia,2009,0.0014346643198346945,khm,29
Cameroon,2009,0.00482442814653064,cmr,5
Canada,2009,0.021949559350469775,can,8
Cape Verde,2009,8.004164879356568e-4,cpv,5
Cayman Islands,2009,4.002082439678284e-4,cym,9
Central African Republic,2009,0.0014007288538873995,caf,5
Chad,2009,8.004164879356568e-4,tcd,5
Chile,2009,0,chl,26
China,2009,0.5093461137417579,chn,11
Colombia,2009,0.042035023147923935,col,32
Comoros,2009,0,com,2
Congo (Brazzaville),2009,0,cog,5
Congo (Kinshasa),2009,6.003123659517426e-4,cod,5
Cook Islands,2009,0,cok,29
Costa Rica,2009,0.006803540147453083,cri,9
Cote dIvoire (IvoryCoast),2009,0.0046985409303069835,civ,5
Croatia,2009,0.0022251818729922953,hrv,15
Cuba,2009,0.0072037483914209124,cub,9
Cyprus,2009,0.02045929441797696,cyp,12
Czech Republic,2009,0,cze,12
Denmark,2009,0.02114012916334565,dnk,13
Djibouti,2009,0.00849270737537135,dji,2
Dominica,2009,0,dma,9
Dominican Republic,2009,0.004002082439678284,dom,9
Ecuador,2009,0.06555963876409922,ecu,26
Egypt,2009,0.05296449643141802,egy,3
El Salvador,2009,0.004602394805630027,slv,9
Equatorial Guinea,2009,0.0016008329758713136,gnq,5
Eritrea,2009,4.347467557033813e-5,eri,2
Estonia,2009,0,est,12
Ethiopia,2009,0.010205310221179624,eth,2
Falkland Islands (Islas Malvinas),2009,0,flk,13
Faroe Islands,2009,1.3042402871205565e-4,fro,13
Fiji,2009,0.007424685271339634,fji,29
Finland,2009,0,fin,13
Former Czechoslovakia,2009,0,cze,12
Former Serbia and Montenegro,2009,0,scg,15
France,2009,0.1043846457352124,fra,13
French Guiana,2009,0.0016008329758713136,guf,25
French Polynesia,2009,0.0020117865371732232,pyf,29
Gabon,2009,0.009381458115353961,gab,5
"Gambia, The",2009,0,gmb,5
Georgia,2009,0.0018009370978552281,geo,10
Germany,2009,0.11190807999118423,deu,13
"Germany, East",2009,0,deu,13
"Germany, West",2009,0,deu,13
Ghana,2009,0.008604477245308311,gha,5
Gibraltar,2009,0.053072660821679586,gib,13
Greece,2009,0.08797370407941453,grc,13
Greenland,2009,6.003123659517426e-4,grl,13
Grenada,2009,4.002082439678284e-4,grd,9
Guadeloupe,2009,0.006003123659517427,glp,9
Guam,2009,0,gum,29
Guatemala,2009,0.006003123659517427,gtm,9
Guinea,2009,0.0012006247319034853,gin,5
Guinea-Bissau,2009,4.002082439678284e-4,gnb,5
Guyana,2009,4.002082439678284e-4,guy,25
Haiti,2009,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,2009,0,usa,1
Honduras,2009,0.0022011453418230567,hnd,9
Hong Kong,2009,0.6193913625673261,hkg,11
Hungary,2009,0,hun,12
Iceland,2009,0,isl,16
India,2009,0.07058928291126247,ind,17
Indonesia,2009,0.032425280547303335,idn,18
Iran,2009,0.18427005707617805,irn,21
Iraq,2009,0.030015618297587133,irq,21
Ireland,2009,0.003946197504709804,irl,13
Israel,2009,0.01420078261478637,isr,21
Italy,2009,0.13360104937142236,ita,13
Jamaica,2009,0.008276378594848201,jam,9
Japan,2009,0.19428127230816608,jpn,19
Jordan,2009,0.015704267639422266,jor,21
Kazakhstan,2009,0.007603956635388741,kaz,10
Kenya,2009,0.026133718513755042,ken,2
Kiribati,2009,9.22671882188415e-5,kir,29
"Korea, North",2009,0,prk,29
"Korea, South",2009,0.33860862371386136,kor,28
Kosovo,2009,0,srb,15
Kuwait,2009,0.04956332727097071,kwt,21
Kyrgyzstan,2009,0.02201145341823056,kgz,10
Laos,2009,0,lao,29
Latvia,2009,0.01576916627357921,lva,12
Lebanon,2009,0.008500519248001355,lbn,21
Lesotho,2009,0,lso,4
Liberia,2009,6.483854282902206e-4,lbr,5
Libya,2009,0.013791560671630074,lby,3
Lithuania,2009,0.006908099058039273,ltu,12
Luxembourg,2009,0,lux,13
Macau,2009,0.0072037483914209124,mac,11
Macedonia,2009,1.3042402871205565e-4,mkd,15
Madagascar,2009,0.0020250777510083815,mdg,2
Malawi,2009,0,mwi,4
Malaysia,2009,0.0921440422372775,mys,29
Maldives,2009,0,mdv,27
Mali,2009,8.004164879356568e-4,mli,5
Malta,2009,0.051630468951525246,mlt,12
Martinique,2009,0.0020731508133468588,mtq,9
Mauritania,2009,8.004164879356568e-4,mrt,5
Mauritius,2009,0.013487498552339203,mus,2
Mexico,2009,0.032449317078472574,mex,20
Micronesia,2009,0,fsm,29
Moldova,2009,6.003123659517426e-4,mda,14
Mongolia,2009,6.003123659517426e-4,mng,10
Montenegro,2009,0,mne,15
Montserrat,2009,4.089799282174666e-5,msr,9
Morocco,2009,0.02201145341823056,mar,3
Mozambique,2009,0.0030015618297587134,moz,4
Namibia,2009,0,nam,4
Nauru,2009,4.002082439678284e-4,nru,29
Nepal,2009,0.002801457707774799,npl,27
Netherlands,2009,0.5762758347825037,nld,13
Netherlands Antilles,2009,0.07700703673344927,ant,9
New Caledonia,2009,1.3042402470997318e-5,ncl,29
New Zealand,2009,0.013704428246141587,nzl,6
Nicaragua,2009,8.004164879356568e-4,nic,9
Niger,2009,4.002082439678284e-4,ner,5
Nigeria,2009,0.053901921147018333,nga,5
Niue,2009,0,niu,29
Norway,2009,0.013567420018476922,nor,16
Oman,2009,0.02454129832379296,omn,21
Pakistan,2009,0.04488822195855373,pak,22
Palestinian Territories,2009,0,pse,21
Panama,2009,0.10766563223981354,pan,9
Papua New Guinea,2009,0.0030255983609279525,png,29
Paraguay,2009,0.001000520609919571,pry,26
Peru,2009,0.026013535857908845,per,26
Philippines,2009,0.050747126431055715,phl,29
Poland,2009,0.008797370407941454,pol,12
Portugal,2009,0.019932293472091394,prt,13
Puerto Rico,2009,0,pri,1
Qatar,2009,0.04402290683646112,qat,21
Reunion,2009,0.0014968749785643554,reu,2
Romania,2009,0.006251300843839819,rom,12
Russia,2009,1.0024194958819408,rus,23
Rwanda,2009,6.003123659517426e-4,rwa,2
Saint Helena,2009,0,shn,13
Saint Kitts and Nevis,2009,0,kna,9
Saint Lucia,2009,2.2414065315315318e-4,lca,9
Saint Pierre and Miquelon,2009,2.001041219839142e-4,spm,13
Saint Vincent/Grenadines,2009,0,vct,9
Samoa,2009,0,wsm,29
Sao Tome and Principe,2009,0,stp,5
Saudi Arabia,2009,0.18938983821522595,sau,21
Senegal,2009,0.011205830831099196,sen,5
Serbia,2009,0,srb,15
Seychelles,2009,0.005218259373548942,syc,29
Sierra Leone,2009,8.004164879356568e-4,sle,5
Singapore,2009,1.6954347534206458,sgp,29
Slovakia,2009,0,svk,12
Slovenia,2009,0.0011207032657657658,svn,12
Solomon Islands,2009,1.8925683371650336e-4,slb,29
Somalia,2009,0.002625390116960124,som,2
South Africa,2009,0.14864791788336595,zaf,24
Spain,2009,0.35613726406902885,esp,13
Sri Lanka,2009,0.012431093007451152,lka,27
Sudan,2009,0.01580822563672922,sdn,2
Suriname,2009,0,sur,25
Swaziland,2009,2.391107186384216e-5,swz,4
Sweden,2009,0.08693412410634495,swe,13
Switzerland,2009,4.002082439678284e-4,che,16
Syria,2009,0.04602394805630027,syr,21
Taiwan,2009,0.0762859407983721,twn,30
Tajikistan,2009,0.0011738162624105831,tjk,10
Tanzania,2009,0.005498957418242641,tza,4
Thailand,2009,0.18816585524683815,tha,29
Timor-Leste (East Timor),2009,0,tls,29
Togo,2009,0.002801457707774799,tgo,5
Tonga,2009,4.347467557033813e-5,ton,29
Trinidad and Tobago,2009,0.020827654258145544,tto,9
Tunisia,2009,0.009829138508381038,tun,3
Turkey,2009,0.022756585884476967,tur,15
Turkmenistan,2009,0.014407496782841825,tkm,10
Turks and Caicos Islands,2009,0,tca,13
Tuvalu,2009,0,tuv,29
U.S. Pacific Islands,2009,8.004164879356568e-4,mhl,29
Uganda,2009,0,uga,2
Ukraine,2009,0.010005206099195712,ukr,14
United Arab Emirates,2009,0.6751260692159988,are,21
United Kingdom,2009,0.0974981795552255,gbr,13
United States,2009,1.434169677876603,usa,1
Uruguay,2009,0.023718047131246527,ury,26
Uzbekistan,2009,0,uzb,10
Vanuatu,2009,0,vut,29
Venezuela,2009,0.04138489754063715,ven,25
Vietnam,2009,0.03329343346937738,vnm,29
"Virgin Islands,  U.S.",2009,0,vir,1
"Virgin Islands, British",2009,0,vgb,13
Wake Island,2009,0.016408538002680967,usa,1
Western Sahara,2009,2.001041219839142e-4,esh,3
Western Sahara,2009,2.001041219839142e-4,esh,3
Yemen,2009,0.009949321164227231,yem,21
Yemen,2009,0.009949321164227231,yem,21
Zambia,2009,0.0018009370978552281,zmb,4
Zambia,2009,0.0018009370978552281,zmb,4
Zimbabwe,2009,4.002082439678284e-4,zwe,4
Zimbabwe,2009,4.002082439678284e-4,zwe,4
Afghanistan,2010,4.002082439678284e-4,afg,27
Albania,2010,8.004164879356568e-4,alb,15
Algeria,2010,0.03321848607588822,dza,3
American Samoa,2010,0.004002082439678284,asm,29
Angola,2010,0.015776978146209212,ago,4
Antigua and Barbuda,2010,0.00241879283879611,atg,9
Argentina,2010,0.07636405952467214,arg,31
Armenia,2010,0.001869411083542241,arm,10
Aruba,2010,0.0036018741957104562,abw,9
Australia,2010,0.02665651306668599,aus,6
Austria,2010,0,aut,13
Azerbaijan,2010,0.020010412198391423,aze,10
"Bahamas, The",2010,0.011991224487054081,bhs,9
Bahrain,2010,0.030352129733956477,bhr,21
Bangladesh,2010,0.01576856536029998,bgd,27
Barbados,2010,0.0034017700737265415,brb,9
Belarus,2010,0,blr,14
Belgium,2010,0.2603216416956501,bel,13
Belize,2010,8.004164879356568e-4,blz,9
Benin,2010,0.0064033319034852544,ben,5
Bermuda,2010,0.002873567301282516,bmu,9
Bhutan,2010,2.869328623661059e-5,btn,27
Bolivia,2010,0.002001041219839142,bol,26
Bosnia and Herzegovina,2010,2.001041219839142e-4,bih,15
Botswana,2010,6.003123659517426e-4,bwa,4
Brazil,2010,0.2487841067344154,bra,7
Brunei,2010,0.008412785909233632,brn,29
Bulgaria,2010,0.010997914836485281,bgr,12
Burkina Faso,2010,6.003123659517426e-4,bfa,5
Burma (Myanmar),2010,9.052381547396564e-4,mmr,29
Burundi,2010,2.001041219839142e-4,bdi,2
Cambodia,2010,0.001869411083542241,khm,29
Cameroon,2010,0.004619938180619166,cmr,5
Canada,2010,0.0223419557218076,can,8
Cape Verde,2010,8.004164879356568e-4,cpv,5
Cayman Islands,2010,4.002082439678284e-4,cym,9
Central African Republic,2010,0.0014007288538873995,caf,5
Chad,2010,6.003123659517426e-4,tcd,5
Chile,2010,0.01649026220865638,chl,26
China,2010,0.588582538741154,chn,11
Colombia,2010,0.05605108337441268,col,32
Comoros,2010,0,com,2
Congo (Brazzaville),2010,0.0026013535857908852,cog,5
Congo (Kinshasa),2010,0.0064033319034852544,cod,5
Cook Islands,2010,0,cok,29
Costa Rica,2010,0.006803540147453083,cri,9
Cote dIvoire (IvoryCoast),2010,0.0030736714232664298,civ,5
Croatia,2010,0.002625390116960124,hrv,15
Cuba,2010,0.0072037483914209124,cub,9
Cyprus,2010,0.01918656009256576,cyp,12
Czech Republic,2010,0,cze,12
Denmark,2010,0.025646978757577956,dnk,13
Djibouti,2010,0.00849270737537135,dji,2
Dominica,2010,0,dma,9
Dominican Republic,2010,0.004002082439678284,dom,9
Ecuador,2010,0.03642135385418931,ecu,26
Egypt,2010,0.05344522705480279,egy,3
El Salvador,2010,0.004602394805630027,slv,9
Equatorial Guinea,2010,0.0016008329758713136,gnq,5
Eritrea,2010,0.0016008329758713136,eri,2
Estonia,2010,0,est,12
Ethiopia,2010,0.014007288538873997,eth,2
Falkland Islands (Islas Malvinas),2010,0,flk,13
Faroe Islands,2010,4.34746815734618e-6,fro,13
Fiji,2010,0.007425781732321525,fji,29
Finland,2010,0,fin,13
Former Czechoslovakia,2010,0,cze,12
Former Serbia and Montenegro,2010,0,scg,15
France,2010,0.09990183267214937,fra,13
French Guiana,2010,0.0018009370978552281,guf,25
French Polynesia,2010,0.0020098129074538943,pyf,29
Gabon,2010,0.011534530394838538,gab,5
"Gambia, The",2010,0,gmb,5
Georgia,2010,0.0018009370978552281,geo,10
Germany,2010,0.11390912121102337,deu,13
"Germany, East",2010,0,deu,13
"Germany, West",2010,0,deu,13
Ghana,2010,0.008804581367292227,gha,5
Gibraltar,2010,0.10390391511182766,gib,13
Greece,2010,0.10814636286319831,grc,13
Greenland,2010,0.0036018741957104562,grl,13
Grenada,2010,4.002082439678284e-4,grd,9
Guadeloupe,2010,0.006003123659517427,glp,9
Guam,2010,0,gum,29
Guatemala,2010,0.014207392660857908,gtm,9
Guinea,2010,0.0012006247319034853,gin,5
Guinea-Bissau,2010,4.002082439678284e-4,gnb,5
Guyana,2010,4.002082439678284e-4,guy,25
Haiti,2010,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,2010,0,usa,1
Honduras,2010,0.0020054270635263363,hnd,9
Hong Kong,2010,0.7305002278971331,hkg,11
Hungary,2010,0,hun,12
Iceland,2010,0,isl,16
India,2010,0.054048726401347204,ind,17
Indonesia,2010,0.03445035829831172,idn,18
Iran,2010,0.1501682284798203,irn,21
Iraq,2010,0.04664889786670048,irq,21
Ireland,2010,0.004770650523814699,irl,13
Israel,2010,0.013728464777310824,isr,21
Italy,2010,0.13784349712279304,ita,13
Jamaica,2010,0.01169437332711398,jam,9
Japan,2010,0.1833146049622008,jpn,19
Jordan,2010,0.015856298699067704,jor,21
Kazakhstan,2010,0.008804581367292227,kaz,10
Kenya,2010,0.024034423856986405,ken,2
Kiribati,2010,9.22671882188415e-5,kir,29
"Korea, North",2010,0,prk,29
"Korea, South",2010,0.35854091718595277,kor,28
Kosovo,2010,6.003123659517426e-4,srb,15
Kuwait,2010,0.052189318301210055,kwt,21
Kyrgyzstan,2010,0.011606039075067024,kgz,10
Laos,2010,0,lao,29
Latvia,2010,0.015424842964579862,lva,12
Lebanon,2010,0.010725701120993648,lbn,21
Lesotho,2010,0,lso,4
Liberia,2010,6.483854282902206e-4,lbr,5
Libya,2010,0.014591977159565731,lby,3
Lithuania,2010,0.007956692730297322,ltu,12
Luxembourg,2010,0,lux,13
Macau,2010,0.0064033319034852544,mac,11
Macedonia,2010,4.002082439678284e-4,mkd,15
Madagascar,2010,0.0020250777510083815,mdg,2
Malawi,2010,0,mwi,4
Malaysia,2010,0.1021492483364732,mys,29
Maldives,2010,0,mdv,27
Mali,2010,8.004164879356568e-4,mli,5
Malta,2010,0.06756067998393836,mlt,12
Martinique,2010,0.0018730466913629451,mtq,9
Mauritania,2010,8.004164879356568e-4,mrt,5
Mauritius,2010,0.01953869527419511,mus,2
Mexico,2010,0.032449317078472574,mex,20
Micronesia,2010,0,fsm,29
Moldova,2010,6.003123659517426e-4,mda,14
Mongolia,2010,6.003123659517426e-4,mng,10
Montenegro,2010,8.694935314171749e-5,mne,15
Montserrat,2010,4.089799282174666e-5,msr,9
Morocco,2010,0.030520385452141155,mar,3
Mozambique,2010,0.002801457707774799,moz,4
Namibia,2010,0.0014007288538873995,nam,4
Nauru,2010,4.002082439678284e-4,nru,29
Nepal,2010,0.0034017700737265415,npl,27
Netherlands,2010,0.5591437971916285,nld,13
Netherlands Antilles,2010,0.0989403714253798,ant,9
New Caledonia,2010,1.3042402470997318e-5,ncl,29
New Zealand,2010,0.013456251061819191,nzl,6
Nicaragua,2010,8.004164879356568e-4,nic,9
Niger,2010,4.002082439678284e-4,ner,5
Nigeria,2010,0.036060805886650726,nga,5
Niue,2010,0,niu,29
Norway,2010,0.014304139698814094,nor,16
Oman,2010,0.026974997104678405,omn,21
Pakistan,2010,0.014055962514491704,pak,22
Palestinian Territories,2010,0,pse,21
Panama,2010,0.1388049583695626,pan,9
Papua New Guinea,2010,0.0030255983609279525,png,29
Paraguay,2010,0.001000520609919571,pry,26
Peru,2010,0.036499472580489335,per,26
Philippines,2010,0.05069905336871725,phl,29
Poland,2010,0.008701224283264499,pol,12
Portugal,2010,0.019387866041108134,prt,13
Puerto Rico,2010,0,pri,1
Qatar,2010,0.05202707171581769,qat,21
Reunion,2010,0.0014968749785643554,reu,2
Romania,2010,0.006821083522442223,rom,12
Russia,2010,1.0024194958819408,rus,23
Rwanda,2010,6.003123659517426e-4,rwa,2
Saint Helena,2010,0,shn,13
Saint Kitts and Nevis,2010,0,kna,9
Saint Lucia,2010,2.2414065315315318e-4,lca,9
Saint Pierre and Miquelon,2010,2.001041219839142e-4,spm,13
Saint Vincent/Grenadines,2010,0,vct,9
Samoa,2010,0,wsm,29
Sao Tome and Principe,2010,4.002082439678284e-4,stp,5
Saudi Arabia,2010,0.22477161209634566,sau,21
Senegal,2010,0.011606039075067024,sen,5
Serbia,2010,0.0018009370978552281,srb,15
Seychelles,2010,0.004212436278653618,syc,29
Sierra Leone,2010,8.004164879356568e-4,sle,5
Singapore,2010,1.905003259552448,sgp,29
Slovakia,2010,0,svk,12
Slovenia,2010,8.965626126126127e-4,svn,12
Solomon Islands,2010,1.9756088063618873e-4,slb,29
Somalia,2010,0.0028254942389440377,som,2
South Africa,2010,0.1592900920585465,zaf,24
Spain,2010,0.3424484595681473,esp,13
Sri Lanka,2010,0.013055441904572135,lka,27
Sudan,2010,0.012406455563002681,sdn,2
Suriname,2010,0,sur,25
Swaziland,2010,2.3041579432997655e-5,swz,4
Sweden,2010,0.07972917388836558,swe,13
Switzerland,2010,4.002082439678284e-4,che,16
Syria,2010,0.046408532555008104,syr,21
Taiwan,2010,0.16705389162621068,twn,30
Tajikistan,2010,0.0012607656155523004,tjk,10
Tanzania,2010,0.006395520030855252,tza,4
Thailand,2010,0.19207797306828855,tha,29
Timor-Leste (East Timor),2010,0,tls,29
Togo,2010,0.0036018741957104562,tgo,5
Tonga,2010,4.347467557033813e-5,ton,29
Trinidad and Tobago,2010,0.016705389162621063,tto,9
Tunisia,2010,0.011218988362401141,tun,3
Turkey,2010,0.014984373530903561,tur,15
Turkmenistan,2010,0.024012494638069707,tkm,10
Turks and Caicos Islands,2010,0,tca,13
Tuvalu,2010,0,tuv,29
U.S. Pacific Islands,2010,6.003123659517426e-4,mhl,29
Uganda,2010,0,uga,2
Ukraine,2010,0.011606039075067024,ukr,14
United Arab Emirates,2010,0.6807325901112239,are,21
United Kingdom,2010,0.0835690097426515,gbr,13
United States,2010,1.5796868375751756,usa,1
Uruguay,2010,0.021524713662053475,ury,26
Uzbekistan,2010,0,uzb,10
Vanuatu,2010,0,vut,29
Venezuela,2010,0.03938385632079801,ven,25
Vietnam,2010,0.04165022018112423,vnm,29
"Virgin Islands,  U.S.",2010,0,vir,1
"Virgin Islands, British",2010,0,vgb,13
Wake Island,2010,0.01580822563672922,usa,1
Western Sahara,2010,2.001041219839142e-4,esh,3
Western Sahara,2010,2.001041219839142e-4,esh,3
Yemen,2010,0.009549112920259404,yem,21
Yemen,2010,0.009549112920259404,yem,21
Zambia,2010,0.0012006247319034853,zmb,4
Zambia,2010,0.0012006247319034853,zmb,4
Zimbabwe,2010,4.002082439678284e-4,zwe,4
Zimbabwe,2010,4.002082439678284e-4,zwe,4
Afghanistan,2011,4.002082439678284e-4,afg,27
Albania,2011,8.004164879356568e-4,alb,15
Algeria,2011,0.03095304301318745,dza,3
American Samoa,2011,0,asm,29
Angola,2011,0.015504764430717582,ago,4
Antigua and Barbuda,2011,0.0026158268703191717,atg,9
Argentina,2011,0.08532968565079826,arg,31
Armenia,2011,0.001912885759112579,arm,10
Aruba,2011,0.0034017700737265415,abw,9
Australia,2011,0.03113932612974905,aus,6
Austria,2011,0,aut,13
Azerbaijan,2011,0.02201145341823056,aze,10
"Bahamas, The",2011,0.011991224487054081,bhs,9
Bahrain,2011,0.028351088514117342,bhr,21
Bangladesh,2011,0.01819385135527619,bgd,27
Barbados,2011,0.0034017700737265415,brb,9
Belarus,2011,0,blr,14
Belgium,2011,0.2981851874199937,bel,13
Belize,2011,8.004164879356568e-4,blz,9
Benin,2011,0.0038019783176943705,ben,5
Bermuda,2011,0.002873567301282516,bmu,9
Bhutan,2011,2.869328623661059e-5,btn,27
Bolivia,2011,0.002001041219839142,bol,26
Bosnia and Herzegovina,2011,2.001041219839142e-4,bih,15
Botswana,2011,6.003123659517426e-4,bwa,4
Brazil,2011,0.26943749614158397,bra,7
Brunei,2011,0.008636926562386783,brn,29
Bulgaria,2011,0.010125388755041907,bgr,12
Burkina Faso,2011,6.003123659517426e-4,bfa,5
Burma (Myanmar),2011,7.825441742733751e-4,mmr,29
Burundi,2011,2.001041219839142e-4,bdi,2
Cambodia,2011,0.002217208494108069,khm,29
Cameroon,2011,0.004820042302603081,cmr,5
Canada,2011,0.02665651306668599,can,8
Cape Verde,2011,8.004164879356568e-4,cpv,5
Cayman Islands,2011,4.002082439678284e-4,cym,9
Central African Republic,2011,0.0014007288538873995,caf,5
Chad,2011,8.004164879356568e-4,tcd,5
Chile,2011,0.01990044506829216,chl,26
China,2011,0.502459647561771,chn,11
Colombia,2011,0.060044394126476205,col,32
Comoros,2011,0,com,2
Congo (Brazzaville),2011,0.0026013535857908852,cog,5
Congo (Kinshasa),2011,0.0064033319034852544,cod,5
Cook Islands,2011,0,cok,29
Costa Rica,2011,0.008124347535202765,cri,9
Cote dIvoire (IvoryCoast),2011,0.002849530770113277,civ,5
Croatia,2011,0.003297812076419584,hrv,15
Cuba,2011,0.007603956635388741,cub,9
Cyprus,2011,0.020635362008791635,cyp,12
Czech Republic,2011,0,cze,12
Denmark,2011,0.02800856794495568,dnk,13
Djibouti,2011,0.00849270737537135,dji,2
Dominica,2011,0,dma,9
Dominican Republic,2011,0.01800937097855228,dom,9
Ecuador,2011,0.03866276038572085,ecu,26
Egypt,2011,0.049322961959278315,egy,3
El Salvador,2011,0.004802498927613941,slv,9
Equatorial Guinea,2011,0.0016008329758713136,gnq,5
Eritrea,2011,4.347467557033813e-5,eri,2
Estonia,2011,0,est,12
Ethiopia,2011,0.01180614319705094,eth,2
Falkland Islands (Islas Malvinas),2011,0,flk,13
Faroe Islands,2011,1.3042402871205565e-4,fro,13
Fiji,2011,0.007424685271339634,fji,29
Finland,2011,0,fin,13
Former Czechoslovakia,2011,0,cze,12
Former Serbia and Montenegro,2011,0,scg,15
France,2011,0.1088674587982755,fra,13
French Guiana,2011,0.0016008329758713136,guf,25
French Polynesia,2011,0.0020117865371732232,pyf,29
Gabon,2011,0.010734113906902883,gab,5
"Gambia, The",2011,0,gmb,5
Georgia,2011,0.0016008329758713136,geo,10
Germany,2011,0.11190807999118423,deu,13
"Germany, East",2011,0,deu,13
"Germany, West",2011,0,deu,13
Ghana,2011,0.011205830831099196,gha,5
Gibraltar,2011,0.11038776939472983,gib,13
Greece,2011,0.10614532164335917,grc,13
Greenland,2011,0.0036018741957104562,grl,13
Grenada,2011,4.002082439678284e-4,grd,9
Guadeloupe,2011,0.006003123659517427,glp,9
Guam,2011,0,gum,29
Guatemala,2011,0.014407496782841825,gtm,9
Guinea,2011,0.0012006247319034853,gin,5
Guinea-Bissau,2011,4.002082439678284e-4,gnb,5
Guyana,2011,4.002082439678284e-4,guy,25
Haiti,2011,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,2011,0,usa,1
Honduras,2011,0.0010049064536067649,hnd,9
Hong Kong,2011,0.6193913625673261,hkg,11
Hungary,2011,0,hun,12
Iceland,2011,0,isl,16
India,2011,0.034028226762355056,ind,17
Indonesia,2011,0.03647543604932011,idn,18
Iran,2011,0.1436843741969181,irn,21
Iraq,2011,0.04674504399137744,irq,21
Ireland,2011,0.0032737755452503445,irl,13
Israel,2011,0.012535651918037339,isr,21
Italy,2011,0.14456771671738763,ita,13
Jamaica,2011,0.01194255051143637,jam,9
Japan,2011,0.1698661657730116,jpn,19
Jordan,2011,0.014420654314143773,jor,21
Kazakhstan,2011,0.007603956635388741,kaz,10
Kenya,2011,0.03011176442226409,ken,2
Kiribati,2011,9.22671882188415e-5,kir,29
"Korea, North",2011,0,prk,29
"Korea, South",2011,0.35453883474627446,kor,28
Kosovo,2011,6.003123659517426e-4,srb,15
Kuwait,2011,0.074363018304833,kwt,21
Kyrgyzstan,2011,0.0022011453418230567,kgz,10
Laos,2011,0,lao,29
Latvia,2011,0.01383182186133855,lva,12
Lebanon,2011,0.010925805242977562,lbn,21
Lesotho,2011,0,lso,4
Liberia,2011,6.483854282902206e-4,lbr,5
Libya,2011,0.008508932033910586,lby,3
Lithuania,2011,0.00835690097426515,ltu,12
Luxembourg,2011,0,lux,13
Macau,2011,0.006603436025469168,mac,11
Macedonia,2011,1.7389870628343497e-4,mkd,15
Madagascar,2011,0.0020250777510083815,mdg,2
Malawi,2011,0,mwi,4
Malaysia,2011,0.11487659159058522,mys,29
Maldives,2011,0,mdv,27
Mali,2011,8.004164879356568e-4,mli,5
Malta,2011,0.05635364732628071,mlt,12
Martinique,2011,0.0018730466913629451,mtq,9
Mauritania,2011,8.004164879356568e-4,mrt,5
Mauritius,2011,0.02282869547798469,mus,2
Mexico,2011,0.03842840420682076,mex,20
Micronesia,2011,0,fsm,29
